35.443037974683534, -5.496183206107162
78.48101265822788, 13.74045801526745
126.58227848101268, 32.97709923664161
159.49367088607602, 38.47328244274786
184.81012658227854, 54.96183206106889
215.18987341772151, 68.70229007633611
240.50632911392404, 82.44274809160311
260.7594936708862, 90.68702290076362
281.0126582278481, 101.67938931297726
298.7341772151899, 112.67175572519113
316.4556962025317, 120.9160305343512
326.58227848101274, 129.1603053435117
341.77215189873414, 140.15267175572512
364.55696202531647, 151.145038167939
382.2784810126583, 164.88549618320621
402.5316455696203, 175.87786259542008
420.253164556962, 186.87022900763372
435.44303797468365, 192.36641221374066
455.69620253164567, 208.854961832061
475.9493670886076, 222.59541984732846
498.7341772151899, 239.08396946564903
521.5189873417722, 258.32061068702296
544.3037974683544, 277.5572519083969
567.0886075949368, 299.5419847328244
589.8734177215191, 318.7786259541988
610.126582278481, 335.26717557251936
630.3797468354431, 349.00763358778636
653.1645569620255, 368.2442748091603
681.0126582278482, 395.72519083969473
708.8607594936709, 420.4580152671756
731.6455696202534, 445.1908396946567
741.7721518987344, 461.67938931297726
769.620253164557, 489.1603053435115
782.2784810126582, 500.15267175572535
800.0000000000002, 519.3893129770995
810.1265822784812, 533.1297709923665
822.7848101265824, 544.1221374045804
832.9113924050635, 557.8625954198474
848.1012658227849, 574.3511450381679
858.2278481012661, 588.0916030534354
868.3544303797471, 596.3358778625955
883.5443037974685, 615.5725190839698
898.7341772151899, 637.5572519083971
921.5189873417723, 659.5419847328246
931.6455696202534, 676.0305343511452
946.835443037975, 703.5114503816797
964.5569620253166, 725.4961832061072
987.3417721518988, 747.4809160305347
1000.0000000000002, 769.465648854962
1012.6582278481014, 780.4580152671756
1027.8481012658228, 796.9465648854964
1040.506329113924, 824.4274809160306
1055.6962025316457, 846.4122137404581
1070.8860759493673, 868.3969465648856
1091.1392405063293, 887.6335877862598
1103.7974683544305, 915.114503816794
1113.9240506329115, 928.8549618320612
1126.582278481013, 953.5877862595423
1141.7721518987344, 981.0687022900763
1154.4303797468356, 1003.053435114504
1169.6202531645572, 1027.786259541985
1187.3417721518988, 1049.7709923664122
1205.0632911392408, 1069.0076335877866
1212.6582278481014, 1082.7480916030536
1225.3164556962026, 1112.9770992366414
1232.9113924050635, 1134.961832061069
1245.5696202531647, 1156.9465648854962
1260.7594936708863, 1178.931297709924
1275.9493670886077, 1203.6641221374048
1293.6708860759495, 1231.1450381679392
1306.329113924051, 1264.1221374045804
1318.987341772152, 1283.3587786259545
1334.1772151898736, 1308.0916030534354
1339.2405063291142, 1321.8320610687024
1349.3670886075952, 1349.3129770992368
1364.5569620253166, 1365.8015267175574
1369.6202531645572, 1382.290076335878
1382.2784810126584, 1401.5267175572521
1394.9367088607598, 1431.75572519084
1405.0632911392408, 1456.4885496183208
1417.721518987342, 1481.221374045802
1427.848101265823, 1503.2061068702292
1437.974683544304, 1522.4427480916033
1445.5696202531647, 1549.9236641221378
1458.227848101266, 1571.908396946565
1478.4810126582279, 1596.641221374046
1478.4810126582279, 1613.1297709923667
1488.607594936709, 1629.6183206106873
1501.2658227848103, 1651.6030534351148
